transaction_date,item_code,item_name,quantity_sold,stock_level,unit_price,discount_applied,store_location,promotion_flag,holiday_flag,season,weather,sales,multiplier,festival_flag,festival_name,category,sales_normalized
2024-06-14,ITM10448,Smartphone,5,131,718,179.5,Japan,0,0,Summer,Cold,3410.5,1.408,0,None,Electronics,1.3609337589784518
2024-10-07,ITM10487,Rice,33,61,13,0.0,Japan,1,0,Autumn,Cold,429.0,0.918,0,None,Grocery,1.2525547445255474
2024-09-17,ITM2633,Rice,69,218,20,0.0,Japan,1,0,Autumn,Cloudy,1380.0,0.872,0,None,Grocery,4.029197080291971
2022-05-12,ITM10853,Coffee,49,127,6,14.7,Germany,0,0,Summer,Rainy,279.3,0.927,0,None,Beverages,1.5516666666666667
2022-02-03,ITM5784,Laptop,6,16,402,120.6,India,0,0,Winter,Hot,2291.4,1.046,0,None,Electronics,0.879616122840691
2022-07-13,ITM10456,T-shirt,28,96,78,0.0,Germany,0,0,Monsoon,Cloudy,2184.0,1.231,0,None,Clothing,1.7542168674698795
2024-03-15,ITM7970,Smartphone,5,114,1327,0.0,UK,0,0,Spring,Rainy,6635.0,1.48,0,None,Electronics,2.6476456504389465
2022-02-05,ITM4925,Jeans,39,74,41,0.0,UK,0,1,Winter,Cloudy,1599.0,0.874,0,None,Clothing,1.2906089834133743
2022-06-08,ITM5158,Headphones,7,53,691,0.0,Germany,0,0,Summer,Hot,4837.0,1.144,0,None,Electronics,1.804514083193434
2023-09-18,ITM8449,Laptop,1,70,1167,58.35,India,0,0,Autumn,Sunny,1108.65,0.948,0,None,Electronics,0.4255854126679463
2024-05-15,ITM9415,Jeans,26,119,117,0.0,USA,0,0,Summer,Sunny,3042.0,0.896,0,None,Clothing,2.455304895274224
2023-01-04,ITM3193,Smartphone,1,60,1204,180.6,Japan,0,0,Winter,Cold,1023.4,1.059,0,None,Electronics,0.4083798882681564
2022-01-06,ITM2015,Milk,52,117,6,0.0,Japan,0,0,Winter,Hot,312.0,1.385,0,None,Beverages,1.9259259259259258
2024-12-22,ITM6124,Eggs,113,189,8,90.4,USA,1,1,Winter,Sunny,813.6,0.98,0,None,Grocery,1.91660777385159
2022-11-11,ITM8418,Laptop,7,121,1238,0.0,UK,0,0,Winter,Hot,8666.0,1.076,0,None,Electronics,3.326679462571977
2022-05-27,ITM8409,Headphones,2,132,1183,0.0,UK,1,0,Summer,Cloudy,2366.0,0.984,0,None,Electronics,0.8826711434433874
2024-10-18,ITM9989,Eggs,14,101,16,0.0,Japan,0,0,Autumn,Rainy,224.0,1.222,0,None,Grocery,0.5276796230859835
2024-03-20,ITM3871,Shoes,29,177,101,0.0,India,0,0,Spring,Cold,2929.0,0.962,0,None,Clothing,2.335725677830941
2024-05-15,ITM1009,Smartphone,2,48,1371,0.0,Germany,0,0,Summer,Cloudy,2742.0,1.324,0,None,Electronics,1.0941739824421388
2022-06-13,ITM2838,Shoes,14,36,112,0.0,India,0,0,Summer,Sunny,1568.0,0.98,0,None,Clothing,1.2503987240829346
2023-11-11,ITM5804,Milk,10,91,5,0.0,Japan,0,1,Winter,Hot,50.0,1.163,0,None,Beverages,0.30864197530864196
2023-09-12,ITM1255,T-shirt,16,74,33,0.0,India,0,0,Autumn,Cold,528.0,0.855,0,None,Clothing,0.42409638554216866
2023-05-15,ITM8026,Smartphone,2,132,652,130.4,Japan,0,0,Summer,Rainy,1173.6,1.343,0,None,Electronics,0.468316041500399
2024-08-07,ITM6713,Jeans,45,129,90,0.0,Japan,1,0,Monsoon,Hot,4050.0,1.307,0,None,Clothing,3.2688970499213044
2024-03-13,ITM4324,Shoes,9,62,27,0.0,Japan,0,0,Spring,Rainy,243.0,1.051,0,None,Clothing,0.1937799043062201
2023-03-11,ITM8714,Jeans,15,106,69,0.0,Germany,0,1,Spring,Hot,1035.0,1.12,0,None,Clothing,0.8353848016465555
2024-09-14,ITM2581,Headphones,6,155,327,0.0,India,0,1,Autumn,Sunny,1962.0,0.922,0,None,Electronics,0.731952993844432
2023-01-04,ITM1924,Jeans,34,141,70,0.0,UK,0,0,Winter,Cold,2380.0,0.961,0,None,Clothing,1.9209814762500503
2022-08-22,ITM3779,Jeans,7,135,78,27.3,USA,1,0,Monsoon,Rainy,518.7,1.042,0,None,Clothing,0.4186609629121434
2023-06-01,ITM8891,T-shirt,17,104,49,0.0,India,0,0,Summer,Hot,833.0,1.196,0,None,Clothing,0.6690763052208836
2022-10-29,ITM7132,Coffee,73,140,3,21.9,Japan,1,1,Autumn,Cold,197.1,1.467,0,None,Beverages,1.095
2024-03-04,ITM6320,Laptop,1,36,1129,56.45,UK,0,0,Spring,Rainy,1072.55,0.942,0,None,Electronics,0.4117274472168906
2024-01-30,ITM8312,Laptop,9,130,895,0.0,USA,1,0,Winter,Rainy,8055.0,0.995,0,None,Electronics,3.092130518234165
2024-07-03,ITM8102,Laptop,6,136,1123,0.0,Germany,0,0,Monsoon,Sunny,6738.0,1.162,0,None,Electronics,2.586564299424184
2022-03-13,ITM7042,Headphones,7,48,620,434.0,India,1,1,Spring,Sunny,3906.0,1.074,0,None,Electronics,1.4571908226077224
2024-07-18,ITM4775,Headphones,7,148,961,336.35,Germany,0,0,Monsoon,Cloudy,6390.65,1.339,0,None,Electronics,2.3841260958776345
2023-01-20,ITM5835,Headphones,1,127,629,0.0,India,0,0,Winter,Cold,629.0,1.11,0,None,Electronics,0.23465771311322514
2023-06-01,ITM5964,Eggs,40,63,17,34.0,Japan,0,0,Summer,Sunny,646.0,1.314,0,None,Grocery,1.5217903415783274
2023-02-13,ITM1539,Soda,40,83,3,0.0,India,0,0,Winter,Cloudy,120.0,1.143,0,None,Beverages,0.7692307692307693
2022-01-04,ITM8483,Smartphone,4,86,1198,0.0,India,0,0,Winter,Cold,4792.0,1.444,0,None,Electronics,1.9122106943335995
2024-08-07,ITM3745,Soda,40,127,5,0.0,Japan,0,0,Monsoon,Hot,200.0,0.881,0,None,Beverages,1.2820512820512822
2024-06-13,ITM4719,Shoes,15,143,104,0.0,USA,0,0,Summer,Cold,1560.0,1.491,0,None,Clothing,1.244019138755981
2024-09-23,ITM7819,Coffee,107,151,7,0.0,USA,1,0,Autumn,Cloudy,749.0,1.381,0,None,Beverages,4.161111111111111
2022-01-02,ITM10337,Smartphone,1,144,1236,123.6,Germany,0,1,Winter,Cold,1112.4,1.381,0,None,Electronics,0.44389465283320034
2022-02-28,ITM5468,T-shirt,17,66,105,178.5,India,0,0,Winter,Cold,1606.5,0.965,0,None,Clothing,1.2903614457831325
2022-02-17,ITM1667,Milk,52,189,4,10.4,Germany,0,0,Winter,Hot,197.6,1.251,0,None,Beverages,1.219753086419753
2022-03-05,ITM8575,Laptop,6,106,861,516.6,Japan,0,1,Spring,Rainy,4649.4,1.439,0,None,Electronics,1.7847984644913626
2023-04-24,ITM9549,Smartphone,5,95,416,0.0,UK,0,0,Spring,Rainy,2080.0,1.209,0,None,Electronics,0.8300079808459697
2023-05-11,ITM6063,Rice,52,189,24,0.0,USA,0,0,Summer,Cold,1248.0,1.111,0,None,Grocery,3.643795620437956
2024-04-06,ITM2353,Laptop,6,102,318,190.8,USA,0,1,Spring,Rainy,1717.2,0.917,0,None,Electronics,0.659193857965451
2023-04-08,ITM8114,T-shirt,16,137,84,0.0,USA,0,1,Spring,Sunny,1344.0,1.367,0,None,Clothing,1.0795180722891566
2024-09-30,ITM10773,T-shirt,20,55,43,129.0,India,0,0,Autumn,Cold,731.0,0.936,0,None,Clothing,0.58714859437751
2023-06-29,ITM9662,Laptop,5,125,1162,0.0,UK,0,0,Summer,Cold,5810.0,0.906,0,None,Electronics,2.230326295585413
2022-09-26,ITM3703,Smartphone,1,112,1160,116.0,USA,0,0,Autumn,Sunny,1044.0,1.07,0,None,Electronics,0.4166001596169194
2024-03-17,ITM4330,T-shirt,20,62,71,0.0,India,0,1,Spring,Rainy,1420.0,1.189,0,None,Clothing,1.140562248995984
2022-11-29,ITM9053,T-shirt,38,90,93,353.4,USA,1,0,Winter,Hot,3180.6,0.95,0,None,Clothing,2.5546987951807227
2022-06-23,ITM4584,Laptop,1,49,617,0.0,Japan,0,0,Summer,Cold,617.0,1.144,0,None,Electronics,0.23685220729366602
2024-10-16,ITM10441,Milk,58,175,3,0.0,USA,0,0,Autumn,Sunny,174.0,1.197,0,None,Beverages,1.0740740740740742
2022-12-06,ITM6645,Headphones,4,111,1123,673.8,UK,0,0,Winter,Hot,3818.2,1.11,0,None,Electronics,1.4244357396008207
2024-11-11,ITM4376,Laptop,3,93,328,0.0,India,0,0,Winter,Sunny,984.0,1.327,0,None,Electronics,0.37773512476007676
2024-04-28,ITM2256,Laptop,1,123,623,31.15,UK,0,1,Spring,Rainy,591.85,1.381,0,None,Electronics,0.22719769673704415
2022-06-02,ITM7190,Eggs,24,77,4,4.8,Japan,0,0,Summer,Cold,91.2,1.466,0,None,Grocery,0.2148409893992933
2024-09-09,ITM6348,Milk,64,174,6,0.0,USA,0,0,Autumn,Rainy,384.0,1.201,0,None,Beverages,2.3703703703703702
2024-10-28,ITM5175,Jeans,52,72,47,0.0,USA,1,0,Autumn,Cold,2444.0,1.18,0,None,Clothing,1.9726381209895476
2023-12-23,ITM5910,T-shirt,19,84,35,66.5,USA,0,1,Winter,Cloudy,598.5,1.257,0,None,Clothing,0.4807228915662651
2024-12-29,ITM2852,Jeans,50,161,108,0.0,Japan,1,1,Winter,Hot,5400.0,1.422,0,None,Clothing,4.3585293998950725
2022-10-08,ITM7316,Smartphone,9,69,921,414.45,UK,1,1,Autumn,Cold,7874.55,1.099,0,None,Electronics,3.1422785315243416
2022-11-28,ITM10854,Jeans,10,122,27,0.0,India,0,0,Winter,Sunny,270.0,1.155,0,None,Clothing,0.21792646999475362
2024-06-01,ITM3105,Shoes,13,47,28,0.0,India,0,1,Summer,Cold,364.0,1.099,0,None,Clothing,0.2902711323763955
2022-08-10,ITM1133,Shoes,16,136,26,20.8,USA,0,0,Monsoon,Sunny,395.2,1.168,0,None,Clothing,0.3151515151515151
2023-09-13,ITM6029,Shoes,39,94,117,0.0,USA,0,0,Autumn,Rainy,4563.0,1.018,0,None,Clothing,3.638755980861244
2022-10-13,ITM1928,Jeans,10,150,63,31.5,Japan,0,0,Autumn,Cloudy,598.5,1.096,0,None,Clothing,0.48307034182170383
2022-03-22,ITM1823,T-shirt,23,93,48,0.0,India,1,0,Spring,Rainy,1104.0,1.058,0,None,Clothing,0.8867469879518072
2024-05-25,ITM8576,Rice,29,52,23,0.0,Japan,0,1,Summer,Sunny,667.0,0.939,0,None,Grocery,1.9474452554744526
2023-01-12,ITM2531,T-shirt,37,126,97,0.0,India,1,0,Winter,Cold,3589.0,1.499,0,None,Clothing,2.882730923694779
2023-11-24,ITM2214,Headphones,1,15,634,0.0,UK,0,0,Winter,Cold,634.0,1.371,0,None,Electronics,0.23652303674687558
2024-09-01,ITM1504,Soda,19,137,6,11.4,Japan,0,1,Autumn,Sunny,102.6,1.369,0,None,Beverages,0.6576923076923077
2023-07-07,ITM7530,Milk,38,140,2,0.0,Germany,0,0,Monsoon,Cloudy,76.0,0.985,0,None,Beverages,0.4691358024691358
2023-06-19,ITM4072,Bread,50,69,17,0.0,India,0,0,Summer,Cloudy,850.0,1.252,0,None,Grocery,2.140518761017376
2022-05-13,ITM10086,Shoes,9,35,33,0.0,Japan,0,0,Summer,Rainy,297.0,1.322,0,None,Clothing,0.23684210526315788
2024-04-14,ITM9647,Laptop,4,104,362,0.0,Japan,1,1,Spring,Rainy,1448.0,1.291,0,None,Electronics,0.5558541266794625
2022-07-13,ITM7619,Coffee,23,166,4,13.8,UK,0,0,Monsoon,Cloudy,78.2,0.99,0,None,Beverages,0.43444444444444447
2023-12-14,ITM10273,Jeans,30,125,46,0.0,India,0,0,Winter,Hot,1380.0,1.363,0,None,Clothing,1.1138464021954073
2024-05-16,ITM4709,Smartphone,5,117,737,0.0,Germany,0,0,Summer,Cloudy,3685.0,1.211,0,None,Electronics,1.4704708699122107
2022-06-19,ITM5849,Headphones,8,133,391,0.0,UK,1,1,Summer,Rainy,3128.0,1.0,0,None,Electronics,1.1669464652117143
2024-12-25,ITM5748,Soda,35,51,1,3.5,Japan,0,0,Winter,Cold,31.5,1.47,1,Christmas,Beverages,0.20192307692307693
2024-05-20,ITM5268,Milk,126,146,1,6.3,Germany,1,0,Summer,Rainy,119.7,0.915,0,None,Beverages,0.7388888888888889
2023-07-12,ITM10878,Milk,40,90,3,0.0,Germany,0,0,Monsoon,Cold,120.0,1.377,0,None,Beverages,0.7407407407407407
2023-03-14,ITM9905,Headphones,8,23,1196,956.8,Japan,1,0,Spring,Sunny,8611.2,1.32,0,None,Electronics,3.2125349748181313
2024-11-01,ITM5186,T-shirt,9,72,76,0.0,UK,0,0,Winter,Cloudy,684.0,1.083,1,Diwali,Clothing,0.5493975903614458
2022-10-09,ITM6301,Headphones,2,70,629,62.9,Japan,0,1,Autumn,Cloudy,1195.1,1.01,0,None,Electronics,0.44584965491512774
2023-06-20,ITM3923,Jeans,14,128,92,193.2,USA,0,0,Summer,Hot,1094.8,1.344,0,None,Clothing,0.8836514790750232
2024-02-12,ITM7588,Shoes,9,44,22,0.0,USA,0,0,Winter,Sunny,198.0,1.437,0,None,Clothing,0.15789473684210525
2022-02-13,ITM2810,Headphones,6,44,640,0.0,USA,0,1,Winter,Hot,3840.0,1.273,0,None,Electronics,1.4325685506435366
2023-02-13,ITM4486,Laptop,10,98,1222,0.0,USA,1,0,Winter,Sunny,12220.0,1.178,0,None,Electronics,4.690978886756238
2022-06-14,ITM8419,Smartphone,1,125,395,0.0,Japan,0,0,Summer,Cloudy,395.0,0.975,0,None,Electronics,0.15762170790103752
2022-09-12,ITM4141,Headphones,7,96,384,0.0,Japan,0,0,Autumn,Hot,2688.0,1.261,0,None,Electronics,1.0027979854504756
2023-10-14,ITM10347,T-shirt,17,97,24,0.0,India,0,1,Autumn,Hot,408.0,1.483,0,None,Clothing,0.327710843373494
2022-04-20,ITM2324,Headphones,3,24,710,213.0,UK,0,0,Spring,Cold,1917.0,1.111,0,None,Electronics,0.7151650811415781
2024-04-12,ITM5312,Jeans,19,67,51,0.0,Japan,0,0,Spring,Cloudy,969.0,1.401,0,None,Clothing,0.7821138867589491
2024-04-04,ITM8494,Laptop,3,125,1195,0.0,Japan,0,0,Spring,Hot,3585.0,1.431,0,None,Electronics,1.3761996161228407
2023-04-17,ITM9702,Jeans,8,108,90,36.0,Japan,0,0,Spring,Sunny,684.0,1.31,0,None,Clothing,0.5520803906533758
2024-02-18,ITM9691,Laptop,2,96,338,0.0,Germany,0,1,Winter,Rainy,676.0,1.129,0,None,Electronics,0.25950095969289827
2023-02-15,ITM10503,Laptop,1,148,783,0.0,UK,1,0,Winter,Sunny,783.0,0.92,0,None,Electronics,0.3005758157389635
2023-10-22,ITM6541,Milk,72,202,6,21.6,Japan,0,1,Autumn,Hot,410.4,1.071,0,None,Beverages,2.533333333333333
2022-11-26,ITM7172,Headphones,1,138,402,0.0,UK,0,1,Winter,Cold,402.0,1.122,0,None,Electronics,0.14997202014549524
2022-05-23,ITM2540,T-shirt,4,82,22,0.0,Japan,0,0,Summer,Cloudy,88.0,1.116,0,None,Clothing,0.07068273092369477
2023-09-26,ITM10409,Laptop,2,86,416,0.0,India,0,0,Autumn,Hot,832.0,1.28,0,None,Electronics,0.31938579654510557
2024-11-07,ITM3681,Shoes,58,126,114,330.6,UK,1,0,Winter,Cold,6281.4,1.22,0,None,Clothing,5.009090909090909
2022-10-27,ITM10882,Soda,29,128,6,0.0,Germany,0,0,Autumn,Hot,174.0,1.348,0,None,Beverages,1.1153846153846154
2024-01-10,ITM7313,T-shirt,37,186,94,0.0,USA,1,0,Winter,Rainy,3478.0,1.282,0,None,Clothing,2.793574297188755
2023-08-27,ITM2191,Laptop,9,148,513,461.7,Germany,1,1,Monsoon,Rainy,4155.3,1.486,0,None,Electronics,1.5951247600767755
2022-05-08,ITM6293,Headphones,3,43,638,191.4,Germany,0,1,Summer,Hot,1722.6,1.155,0,None,Electronics,0.642641298265249
2023-09-19,ITM2542,Eggs,49,103,21,0.0,Japan,0,0,Autumn,Cold,1029.0,1.207,0,None,Grocery,2.4240282685512367
2024-03-12,ITM8056,Bread,24,127,17,0.0,India,0,0,Spring,Cloudy,408.0,0.921,0,None,Grocery,1.0274490052883405
2022-12-14,ITM3539,Milk,50,198,4,0.0,USA,0,0,Winter,Cold,200.0,1.145,0,None,Beverages,1.2345679012345678
2022-12-03,ITM1953,Headphones,4,145,1367,0.0,Japan,0,1,Winter,Rainy,5468.0,1.199,0,None,Electronics,2.039917925760119
2022-01-15,ITM8241,Headphones,2,57,861,0.0,India,0,1,Winter,Sunny,1722.0,1.147,0,None,Electronics,0.6424174594292109
2023-09-18,ITM7731,Laptop,7,87,409,0.0,India,0,0,Autumn,Sunny,2863.0,1.466,0,None,Electronics,1.0990403071017274
2024-07-25,ITM5846,Laptop,5,59,1015,0.0,UK,1,0,Monsoon,Sunny,5075.0,0.886,0,None,Electronics,1.948176583493282
2024-07-29,ITM7801,Laptop,2,12,673,0.0,Germany,0,0,Monsoon,Cold,1346.0,1.136,0,None,Electronics,0.5166986564299424
2023-05-06,ITM9010,Shoes,13,70,22,14.3,India,0,1,Summer,Rainy,271.7,1.176,0,None,Clothing,0.21666666666666665
2023-10-21,ITM5330,Jeans,30,105,63,0.0,Germany,0,1,Autumn,Cold,1890.0,1.436,0,None,Clothing,1.5254852899632754
2024-05-11,ITM9924,Smartphone,1,82,1055,0.0,UK,0,1,Summer,Cloudy,1055.0,1.338,0,None,Electronics,0.42098962490023945
2022-04-13,ITM6334,Laptop,6,134,333,0.0,Germany,0,0,Spring,Cloudy,1998.0,0.95,0,None,Electronics,0.7669865642994241
2024-01-21,ITM8330,Bread,29,46,9,0.0,USA,0,1,Winter,Rainy,261.0,0.939,0,None,Grocery,0.6572651725006295
2024-04-28,ITM10348,T-shirt,29,142,84,121.8,UK,0,1,Spring,Rainy,2314.2,0.88,0,None,Clothing,1.8587951807228915
2022-06-30,ITM5729,Smartphone,4,15,1012,0.0,Japan,1,0,Summer,Rainy,4048.0,1.033,0,None,Electronics,1.6153232242617717
2023-08-23,ITM7541,Laptop,5,58,697,0.0,India,0,0,Monsoon,Hot,3485.0,1.29,0,None,Electronics,1.3378119001919386
2022-05-20,ITM6305,Laptop,2,33,881,0.0,USA,0,0,Summer,Rainy,1762.0,0.924,0,None,Electronics,0.6763915547024952
2024-07-27,ITM6161,Headphones,10,156,1243,0.0,USA,1,1,Monsoon,Sunny,12430.0,1.017,0,None,Electronics,4.637194553254989
2024-05-26,ITM8860,Eggs,52,129,2,5.2,Japan,0,1,Summer,Hot,98.8,0.965,0,None,Grocery,0.23274440518256773
2024-07-18,ITM3156,Headphones,5,69,1013,0.0,Japan,0,0,Monsoon,Hot,5065.0,1.066,0,None,Electronics,1.889572840887894
2024-08-22,ITM2062,T-shirt,19,67,67,127.3,USA,0,0,Monsoon,Sunny,1145.7,1.267,0,None,Clothing,0.9202409638554218
2022-11-23,ITM2167,Bread,23,40,4,0.0,Japan,0,0,Winter,Rainy,92.0,1.222,0,None,Grocery,0.23167967766305714
2022-07-08,ITM4636,Headphones,1,77,1113,0.0,Japan,0,0,Monsoon,Hot,1113.0,1.419,0,None,Electronics,0.4152210408505876
2023-07-26,ITM8651,Shoes,23,116,86,0.0,Japan,1,0,Monsoon,Hot,1978.0,0.872,0,None,Clothing,1.5773524720893142
2022-11-28,ITM6588,Headphones,3,36,850,382.5,India,0,0,Winter,Cold,2167.5,1.037,0,None,Electronics,0.808617795187465
2022-01-13,ITM8192,Shoes,16,68,24,0.0,Germany,0,0,Winter,Cloudy,384.0,1.167,0,None,Clothing,0.3062200956937799
2022-02-25,ITM5491,Laptop,2,66,707,0.0,Germany,0,0,Winter,Cold,1414.0,1.04,0,None,Electronics,0.5428023032629559
2023-04-26,ITM8266,Laptop,1,33,657,0.0,Japan,1,0,Spring,Cloudy,657.0,1.208,0,None,Electronics,0.25220729366602684
2022-10-11,ITM5980,Smartphone,3,19,722,216.6,India,0,0,Autumn,Rainy,1949.4,1.283,0,None,Electronics,0.7778930566640064
2023-12-16,ITM9335,Shoes,24,51,43,0.0,Germany,1,1,Winter,Cloudy,1032.0,0.952,0,None,Clothing,0.8229665071770335
2023-03-27,ITM10952,Shoes,10,96,99,49.5,UK,0,0,Spring,Cold,940.5,1.332,0,None,Clothing,0.75
2024-03-03,ITM5946,Jeans,17,154,74,0.0,Germany,1,1,Spring,Cloudy,1258.0,0.981,0,None,Clothing,1.0153759231607409
2023-12-29,ITM3782,Laptop,3,112,1112,0.0,Japan,0,0,Winter,Cold,3336.0,1.166,0,None,Electronics,1.2806142034548944
2023-08-13,ITM1717,Laptop,6,36,1177,0.0,India,0,1,Monsoon,Cold,7062.0,0.935,0,None,Electronics,2.710940499040307
2023-12-31,ITM3502,Smartphone,5,144,802,0.0,UK,0,1,Winter,Cold,4010.0,1.122,0,None,Electronics,1.6001596169193935
2022-11-17,ITM5360,Laptop,1,57,320,0.0,USA,0,0,Winter,Cloudy,320.0,1.169,0,None,Electronics,0.12284069097888675
2023-03-17,ITM5171,Shoes,25,42,51,191.25,USA,0,0,Spring,Cold,1083.75,1.202,0,None,Clothing,0.8642344497607656
2022-07-05,ITM9082,Laptop,1,48,385,0.0,India,0,0,Monsoon,Sunny,385.0,0.868,0,None,Electronics,0.14779270633397312
2024-04-16,ITM10760,Headphones,1,48,1127,0.0,Japan,0,0,Spring,Cold,1127.0,1.185,0,None,Electronics,0.4204439470248088
2024-01-29,ITM1395,T-shirt,17,48,76,0.0,Japan,0,0,Winter,Hot,1292.0,1.321,0,None,Clothing,1.0377510040160642
2023-11-23,ITM8186,Soda,55,182,1,0.0,UK,0,0,Winter,Cloudy,55.0,1.148,0,None,Beverages,0.3525641025641026
2023-11-20,ITM10822,Laptop,1,64,1137,56.85,USA,0,0,Winter,Hot,1080.15,1.221,0,None,Electronics,0.41464491362763917
2022-12-31,ITM5492,Laptop,4,70,491,196.4,Germany,0,1,Winter,Cloudy,1767.6,1.027,0,None,Electronics,0.6785412667946257
2023-09-09,ITM2365,Smartphone,4,147,1056,0.0,Germany,0,1,Autumn,Sunny,4224.0,1.022,0,None,Electronics,1.6855546687948924
2022-04-10,ITM10526,Bread,37,88,12,0.0,Germany,0,1,Spring,Cold,444.0,0.851,0,None,Grocery,1.118106270460841
2024-09-21,ITM9787,Soda,82,133,2,16.4,India,0,1,Autumn,Sunny,147.6,0.981,0,None,Beverages,0.9461538461538461
2023-02-09,ITM6917,Laptop,5,126,786,0.0,Japan,0,0,Winter,Cloudy,3930.0,1.141,0,None,Electronics,1.5086372360844529
2023-11-08,ITM5968,Laptop,4,59,569,0.0,Germany,0,0,Winter,Cold,2276.0,0.963,0,None,Electronics,0.8737044145873321
2024-09-14,ITM3914,Smartphone,3,108,1117,0.0,Germany,0,1,Autumn,Cold,3351.0,0.999,0,None,Electronics,1.3371907422186753
2022-05-16,ITM6644,T-shirt,18,143,94,0.0,India,0,0,Summer,Hot,1692.0,1.006,0,None,Clothing,1.3590361445783132
2023-04-19,ITM4766,T-shirt,21,81,46,0.0,India,0,0,Spring,Rainy,966.0,1.146,0,None,Clothing,0.7759036144578313
2023-03-13,ITM4440,T-shirt,6,70,77,0.0,Japan,0,0,Spring,Cold,462.0,1.354,0,None,Clothing,0.3710843373493976
2022-02-03,ITM8357,Laptop,9,97,616,0.0,USA,1,0,Winter,Hot,5544.0,1.348,0,None,Electronics,2.128214971209213
2024-01-16,ITM7806,T-shirt,21,84,113,0.0,USA,0,0,Winter,Cloudy,2373.0,0.943,0,None,Clothing,1.9060240963855422
2022-01-16,ITM3143,Headphones,1,147,896,0.0,Germany,0,1,Winter,Hot,896.0,1.254,0,None,Electronics,0.33426599515015853
2023-10-30,ITM6104,Headphones,4,48,451,0.0,Japan,0,0,Autumn,Hot,1804.0,1.171,0,None,Electronics,0.6730087670210781
2023-04-07,ITM6073,Laptop,4,137,877,0.0,India,0,0,Spring,Rainy,3508.0,1.398,0,None,Electronics,1.346641074856046
2024-11-26,ITM2571,Juice,18,117,6,0.0,India,0,0,Winter,Hot,108.0,0.874,0,None,Beverages,0.6332453825857519
2022-06-15,ITM5079,Jeans,4,147,105,0.0,Japan,0,0,Summer,Hot,420.0,1.473,0,None,Clothing,0.3389967311029501
2023-10-14,ITM2122,Smartphone,5,52,860,430.0,Japan,0,1,Autumn,Cloudy,3870.0,1.176,0,None,Electronics,1.544293695131684
2022-08-05,ITM3786,Milk,83,148,7,0.0,UK,1,0,Monsoon,Cold,581.0,1.119,0,None,Beverages,3.5864197530864197
2023-05-28,ITM3967,T-shirt,13,126,75,0.0,USA,0,1,Summer,Sunny,975.0,1.411,0,None,Clothing,0.7831325301204819
2023-07-26,ITM3504,Bread,12,77,8,9.6,UK,0,0,Monsoon,Hot,86.4,1.305,0,None,Grocery,0.2175774364140015
2023-03-02,ITM6988,Laptop,6,80,485,0.0,UK,0,0,Spring,Hot,2910.0,1.059,0,None,Electronics,1.1170825335892514
2024-01-13,ITM9867,Shoes,32,159,59,94.4,USA,0,1,Winter,Cold,1793.6,1.286,0,None,Clothing,1.4303030303030302
2022-07-07,ITM8164,Laptop,2,74,766,76.6,Japan,0,0,Monsoon,Cold,1455.4,1.193,0,None,Electronics,0.5586948176583494
2023-11-08,ITM1728,Jeans,60,109,86,0.0,UK,1,0,Winter,Hot,5160.0,1.197,0,None,Clothing,4.164816982121958
2024-06-12,ITM8587,Coffee,32,148,1,0.0,Germany,0,0,Summer,Rainy,32.0,1.342,0,None,Beverages,0.17777777777777778
2023-08-23,ITM8543,Jeans,5,117,90,0.0,Japan,0,0,Monsoon,Cold,450.0,1.465,0,None,Clothing,0.36321078332458934
2022-04-18,ITM1412,T-shirt,11,149,79,0.0,USA,1,0,Spring,Hot,869.0,0.908,0,None,Clothing,0.697991967871486
2024-05-30,ITM6745,T-shirt,11,70,25,0.0,India,0,0,Summer,Sunny,275.0,1.098,0,None,Clothing,0.22088353413654618
2024-11-24,ITM8668,Juice,65,133,4,13.0,India,0,1,Winter,Cold,247.0,0.917,0,None,Beverages,1.448255643506303
2023-11-13,ITM1825,Smartphone,3,109,379,0.0,UK,0,0,Winter,Sunny,1137.0,1.173,0,None,Electronics,0.4537110933758978
2024-01-10,ITM4267,Jeans,15,92,65,48.75,USA,0,0,Winter,Hot,926.25,1.134,0,None,Clothing,0.7476088623431131
2022-06-25,ITM4974,Shoes,34,74,88,0.0,Germany,1,1,Summer,Cold,2992.0,0.935,0,None,Clothing,2.3859649122807016
2023-09-07,ITM9808,Soda,12,101,7,8.4,India,0,0,Autumn,Rainy,75.6,1.06,0,None,Beverages,0.48461538461538456
2024-01-10,ITM9306,Coffee,72,113,3,10.8,USA,0,0,Winter,Rainy,205.2,1.424,0,None,Beverages,1.14
2022-03-30,ITM1417,Juice,45,100,5,0.0,Japan,0,0,Spring,Hot,225.0,1.261,0,None,Beverages,1.3192612137203166
2022-05-05,ITM7748,Smartphone,6,37,661,396.6,Japan,0,0,Summer,Cloudy,3569.4,1.122,0,None,Electronics,1.4243415802075021
2023-04-01,ITM9967,Jeans,22,104,88,0.0,Germany,0,1,Spring,Cloudy,1936.0,1.183,0,None,Clothing,1.5626135033697888
2023-01-02,ITM3082,Headphones,6,53,1118,335.4,Japan,0,0,Winter,Cold,6372.6,1.013,0,None,Electronics,2.377392277560157
2024-09-27,ITM9945,Laptop,4,132,727,290.8,India,0,0,Autumn,Hot,2617.2,1.449,0,None,Electronics,1.00468330134357
2024-06-30,ITM4373,T-shirt,26,61,56,0.0,USA,0,1,Summer,Cold,1456.0,1.263,0,None,Clothing,1.1694779116465863
